id_restaurant,restaurant_name,phone,street,building,id_cuisine,id_geography
50080933,CREEP CITY NINJA BUBBLE TEA LLC,3474575192,GRAHAM AVENUE,265,49,8256
50101337,WING WORLD,7325350377,MANOR ROAD,876,17,1134
50077250,CASA CLEMA RESTAURANT & BAR,7189012692,UNIVERSITY AVENUE,1731,51,21793
41708313,LA NORTENA,7183492626,MANHATTAN AVENUE,668,53,10369
50049009,COACH,2129467800,HUDSON YARDS,10,2,14965
50005058,XIAO LE YUAN BAKERY,7184924748,5 AVENUE,5711,19,2926
50000973,LULA BAGEL,7187780581,NOSTRAND AVENUE,816,13,4356
50094940,EAST ONE COFFEE ROASTERS,6468952018,WEST   23 STREET,170,13,13201
40529040,MINITALIA PIZZERIA,7183862006,FRESH POND ROAD,66-25,63,7887
41209948,FOURTH AVENUE PUB,7186432273,4 AVENUE,76,2,5414
40964282,BUTTERMILK BAR,7187886297,5 AVENUE,577,2,4010
50055975,STARBUCKS COFFEE #29856,9292148871,9 STREET,444,13,4114
50015019,MBJ DOWNTOWN (BMCC cafeteria),2125873330,CHAMBERS STREET,199,2,9088
41481734,AVE'S COFFEE,2125755426,WEST   47 STREET,23,13,15930
40368034,ROADHOUSE RESTAURANT,7184470033,CLOVE ROAD,1402,46,1433
50102435,DIM SUM CHELSEA,2126450100,8 AVENUE,236,19,13406
50072051,FORTUNE PLACE CHINESE RESTAURANT,7189633566,BROADWAY,286,19,7929
50084323,MUSTARD PANINI BAR,7186451888,AVENUE P,462,48,1240
50105552,"",7184331661,44TH DR,2101,58,14101
50087653,CHUENG HING KITCHEN,7186901088,HOLLIS AVE,19914,19,7623
50057389,CHIPOTLE MEXICAN GRILL #2834,7185921476,JUNCTION BLVD,6135,53,11830
50036014,MCDONALDS,2126331107,8 AVENUE,335,37,14006
50095851,YUQI'S THAI CUISINE,9172861726,9 AVENUE,813,80,17989
50105514,"",9146232750,EDWARD M MORGAN PLACE,9,58,21206
50084614,CAFE - BAR LAIKA,3475294321,GREENE AVENUE,224,4,5868
50064419,BURGER JOINT IC,7188018393,36 STREET,220,2,3641
41704348,B & H RESTAURANT,2125058065,SECOND AVENUE,127,48,10996
50080795,AVE D PIZZERIA,6468503674,AVENUE D,15,62,9763
41049375,SHELI RESTAURANT,9176405141,BROADWAY,492,51,7576
50101095,FARMER'S FRIDGE - TIAA INVESTMENT MANAGEMENT,3122290099,3 AVENUE,730,2,15099
50100875,HANOLI CAKES,9179090909,81ST RD,8703,7,7288
41241377,PERI ELA,2124104300,LEXINGTON AVENUE,1361,52,19285
50079828,"JUICE PRESS (EQUINOX, west 60th street)",6469011321,COLUMBUS CIRCLE,10,49,18232
50079125,VALERIO JUICE BAR,7183584232,COLLEGE POINT BLVD,1439,49,19409
50075871,COPINETTE,2129034001,1 AVENUE,891,22,15259
50088115,Shun Hing Restaurant,7189277570,PENNSYLVANIA AVENUE,1111,19,3539
50088657,MINNIE'S BAR,2405350815,4 AVENUE,885,58,3621
50098724,SWEETGREEN ROCKFELLER,2016321090,ROCKEFELLER PLAZA,30,2,16302
41385681,PEGASUS COFFEE SHOP,7187486977,3 AVENUE,8610,2,1824
50050049,EL DIAMANTE BOULEVARD BAR CORP,6462752114,JUNCTION BLVD,4218,2,13667
50083562,TSISMIS,6463296875,ORCHARD STREET,143,32,9702
41403608,CHINA GARDEN,7183612129,47 AVENUE,3920,19,12856
41025084,BRASS MONKEY,2126756686,LITTLE WEST   12 STREET,55,2,12657
50099403,"ARANCINI BROS., LLC",7184046924,UNION SQUARE WEST,20,58,12165
40390266,VILLA BARONE MANOR,7188923500,THROGS NECK EXPRESSWAY,737,2,20984
50084856,MOXY NYC DOWNTOWN,2122578886,ANN STREET,26,2,8165
50086375,KENNEDY CHICKEN BURGER & ICE CREAM,7182004858,JEROME AVENUE,3496,17,22799
50087414,THE TWINS LIL AIDEN & ALESSIA,7189758384,EAST KINGSBRIDGE ROAD,283,16,22326
41156219,LA GULI PASTRY SHOP,7187285612,DITMARS BOULEVARD,2915,7,18955
50097037,BEETS CAFE,3478935050,ROCKAWAY AVENUE,142,13,4992
40677553,MERCURY BAR,2122627755,9 AVENUE,659,2,16832
50092040,THE CAST IRON POT 3,3473686255,NORTHERN BLVD,15726,50,17520
50065842,COFFEED & SWEET CHURROS,6464153081,BROADWAY PLAZA,000,2,13356
50034570,HAND ROLLED BAGEL CAFE,7187464343,FRANCIS LEWIS BLVD,2022,6,19167
50011256,DOS TOROS,2127860392,LIBERTY STREET,225,53,8265
50064463,MARTY'S V BURGER,6464846325,EAST   27 STREET,134,82,12862
50036507,LA PUERTA ROJA RESTAURANT,3472211970,CORTELYOU ROAD,1120,51,2817
50069643,TUDOR CITY STEAKHOUSE,2126824000,TUDOR CITY PLACE,45,77,14307
50091684,HUI LAU SHAN,9292963880,BROADWAY,8118,49,13105
50014461,YUMMY CHINESE RESTAURANT,7184348652,FLATBUSH AVENUE,1195,19,2931
50093112,Angela's Ice Cream and Dessert,4155199766,ALLEN STREET,151,41,9824
50044652,LOCAL 92,2124322232,2 AVENUE,92,52,10758
41232578,"DUNKIN', BASKIN ROBBINS",7184321289,WEST  259 STREET,508,2,23049
50085932,ON,6468759141,MADISON AVENUE,110,50,13462
50101716,MAO FENG BBQ,7188880997,ROOSEVELT AVENUE,136-88,58,16651
50099793,NEW PANDA BAKERY,6468618809,8 AVENUE,4118,7,3213
50083970,LITTLE ITALY PIZZA,2123553434,3 AVENUE,958,62,16724
50008124,WENDY'S,7188273408,ATLANTIC AVENUE,3179,37,5142
50046158,ZEST SZECHUAN,2122210260,WEST   39 STREET,45,19,14921
50089883,BORN THAI,3476633674,FLATBUSH AVENUE,293,80,5066
50073143,JIANBING COMPANY,9173362927,11 AVENUE,600,19,17233
50086933,Mochiron Izakaya,3474042577,30TH AVE,3418,47,17947
41347039,E.J. MICHAEL'S,7189485333,BARNARD AVENUE,137,2,22
50088434,HOMETOWN BAR-B-QUE,9173595000,35 STREET,87,9,3653
50087299,LINCOLN FRIED CHICKEN,3476385402,WESTCHESTER AVENUE,1487,17,20958
41576068,PARKSIDE PUB,7184634647,149 STREET,24-14,2,18964
40401934,BROOKLYN DINER,2129772280,7 AVENUE,888,2,17813
50098868,YI FANG TAIWAN FRUIT TEA,8573138452,SAINT MARKS PLACE,33,13,11070
50044592,CHICKEN/FRIES CONCESSION,2124656273,PENN PLZ,4,17,14634
41688099,BARCLAYS - QATAR AIRWAYS COURTSIDE KITCHEN,9176186317,ATLANTIC AVENUE,620,2,5533
50105549,16 Handles,9146564534,CHAMBERS STREET,155,58,8970
41497079,WEN GEE HOUSE,7185227246,VAN BRUNT STREET,287,19,5060
50006959,BAM FISHER,7186237811,ASHLAND PLACE,321,2,5748
50101546,PHILLY PRETZEL FACTORY,4045507334,JAY STREET,408,6,6280
50091130,AINSLIE,6463196122,AINSLIE STREET,76,46,8372
50090394,FAMOUS FAMIGLIA PIZZERIA,2122881616,1 AVENUE,1284,62,17978
40918543,MC ANN'S,2125941374,8 AVENUE,625,45,15735
50074276,TEXAS CHICKEN AND BURGERS,7184803118,QUEENS BLVD,12020,17,8534
50104860,NOVA SOCCOR CLUB,9173743854,WOODWARD AVENUE,775,58,7379
41664381,SURF SHACK,9173924632,19 STREET,23-60,39,19064
50101949,FRESH BOWL - FULTON CENTER (C2 CONCOURSE LEVEL),9172256067,BROADWAY,200,67,8136
50006556,CHERRY VALLEY DELI,7187671937,150 STREET,12-29,68,19619
41305781,ST JOHN'S UNIVERSITY MARILLAC HALL,7189901534,UTOPIA PARKWAY,8000,2,10489
40686672,PERKINS RESTAURANT & BAKERY,7189799180,HYLAN BOULEVARD,1409,2,739
50081090,HALSEY STREET GRILL,9172929859,ROCKAWAY AVENUE,444,58,4234
40985913,STARBUCKS,7188363882,3 AVENUE,7419,13,2234
50068990,MCDONALD'S #23105,7187835466,ATLANTIC AVENUE,840,2,5370
50058218,CHIPOTLE MEXICAN GRILL #2838,7186655238,EAST  161 STREET,260,53,20841
40365075,MCSORLEY'S OLD ALE HOUSE,2122542570,EAST    7 STREET,15,45,11026
41606738,BARKOGI,2123088810,2 AVENUE,957,4,15495
50089625,SAN MARINO PIZZA,9173978332,HYLAN BOULEVARD,1465,62,702
50080565,BLOSSOM POKE BOWL,6467171539,REMSEN STREET,153,83,6461
50065008,THE OSPREY,3476962500,FURMAN STREET,60,2,7082
41331777,STARBUCKS COFFEE,2126621239,FREDERICK DOUGLAS BOULEVARD,2195,13,20145
41086102,COURT STREET BAGELS,7186243972,COURT STREET,181,6,5946
50097999,BAGEL EXPRESS II,2128793960,2 AVENUE,1228,2,17579
41561546,RUDY'S BAKERY,7188215890,SENECA AVENUE,905,7,7009
50050051,SUNSET BEER AND WINE LOUNGE,9175608012,3 AVENUE,5002,2,3270
50081684,BB JUICE BAR,6469720408,EAST  149 STREET,399,49,20485
50103808,"",3473427480,WEST   39 STREET,70,58,14961
41632319,FUSHIMI,7189632555,DRIGGS AVENUE,475,4,9463
41019069,PEPPAS JERK CHICKEN RESTAURANT,3474062515,FLATBUSH AVENUE,738,16,3575
50061445,SUSHI KATSUI,3477132804,6 AVENUE,357,47,11627
50014015,OLIGARCH,7188801406,LEFFERTS BOULEVARD,86-15,48,7027
50049471,BY CHLOE,6463584021,LAFAYETTE STREET,240,82,10126
41555596,JACQUES TORRES CHOCOLATE,2126641804,ROCKEFELLER PLAZA,30,2,16302
50089419,KENNEDY FRIED CHICKEN,7186843536,WESTCHESTER AVENUE,1798,17,21090
50014859,ESME,7183830999,MANHATTAN AVENUE,999,2,11805
50094931,SABORES LATINOS,9173002722,JAMAICA AVE,12404,76,7023
50101935,"",7185235142,JAMAICA AVE,17111,58,7800
50081698,1976,6465949646,LINDEN BLVD,20103,2,6574
50084090,ACENTO LATIN KITCHEN & BAR,7184409435,DITMARS BLVD,3306,51,18829
50073569,WAGAMAMA,9176366030,3 AVENUE,55,47,11494
40980922,BAYSIDE MARINA SNACK BAR,7182290097,CROSS ISLAND PARKWAY,28-05,2,19140
50000547,DUNKIN',2123959280,WEST   48 STREET,168,27,16464
50053542,TERIYAKI ONE,7188860520,STRATTON ST,3023,47,18405
50017147,HARRY'S DELI,9177171353,LA GUARDIA AIRPORT,NKA,48,18731
50070981,THE KATI ROLL COMPANY,2128881712,3 AVENUE,685,42,14794
50000461,GINA'S ITALIAN BAKERY & PASTRY SHOP,7187924037,LYDIG AVENUE,766,7,22014
50084126,CHIPTOLE MEXICAN GRILL #3044,7187381309,CROSSBAY BLVD,16010,53,3679
50095138,BY CHLOE,2123292693,BROADWAY,1385,58,15006
50089457,NEW TIMES,7183761127,CONEY ISLAND AVENUE,2578,19,731
40380182,CLUB 101,2128180263,PARK AVENUE,101,2,14705
50100141,FAZEES DELIGHT,7188014730,JAMAICA AVE,21521,58,9146
50056811,ROGELIO'S PIZZA,7184561005,IRVING AVENUE,298,63,6837
41701806,SONRIE A LA FAMILIA,6463993505,84 STREET,3259,58,18986
41076970,DUNKIN',7182849305,EMPIRE BOULEVARD,40,27,3922
41083896,CON EDISON CAFETERIA,2124606075,IRVING PLACE,4,2,11912
50042394,PHD TERRACE,6467562044,WEST   55 STREET,210,2,17705
50087117,DELL'ANIMA,2123666633,11 AVENUE,600,46,17233
50033231,JUST SALAD,2123555808,BROADWAY,233,67,8343
41638082,"DUNKIN', BASKIN ROBBINS",7185180341,BRUCKNER BOULEVARD,3685,27,21900
50086015,WESTVILLE HK,2129242203,9 AVENUE,809,52,17975
50100641,CRISPY BURGER,9172096599,ROOSEVELT AVE,13621,58,16545
40927471,STARBUCKS,2127150752,2 AVENUE,943,13,15432
50101642,MBJ LIC CORP (Coffee 1st floor),7184820176,THOMSON AVE,2910,13,13486
40790187,FERRIS BOOTH COMMONS - ALFRED LERNER HALL,2128544609,BROADWAY,2920,2,20177
41643512,POTBELLY SANDWICH,6462894207,5 AVENUE,366,69,14259
41344026,GANEY ORLY,7184591638,99 STREET,65-37,48,11029
40386303,PIZZA PLUS,7187685327,SEVENTH AVENUE,359,62,4061
50052278,KAN WAH CHINESE RESTAURANT,7184459799,MAIN ST,5912,19,13209
41138977,PERRINE,2129408195,EAST   61 STREET,2,2,17910
50089409,KA LOK KITCHEN,7184633333,NORTHERN BLVD,13418,19,17305
40369619,MUDVILLE SALOON,2129649464,CHAMBERS STREET,126,2,8869
50085580,RAMEN & UDON,7185308779,ROOSEVELT AVENUE,136-20,19,16540
50066049,BLUE BOTTLE COFFEE,5102470471,EAST   53 STREET,10,13,16633
50044621,ANALOG BKNY,7184991700,2 AVENUE,177,2,4277
40366154,MICHAEL'S RESTAURANT,7189987851,AVENUE R,2929,46,1178
50104830,STARBUCKS COFFEE,2126159700,37 STREET,241,58,3617
50099732,HYATT HERALD SQUARE,2123301234,WEST   31 STREET,30,2,13875
41313209,"DUNKIN', BASKIN ROBBINS",2122472400,10 AVENUE,610,27,16806
41547179,MTSKHETA CAFE,7186761868,86 STREET,2568,66,803
50093611,MAMA TERE TAVERNA,7188409505,5 AVENUE,887,76,3463
41644127,OLEANDR RESTAURANT,7186485484,BRIGHTON BEACH AVENUE,410,66,360
41633599,NEW PEKING KITCHEN,7183762207,AVENUE M,1806,19,1614
50101267,LUCKY FORTUNE,7189841120,AMBOY ROAD,3945,19,157
50095475,KARAHI INDIAN CUISINE,2124591515,9 AVENUE,803,42,17930
50072936,NUSRET STEAKHOUSE,2123153660,WEST   52 STREET,51,81,16780
50044598,GARDEN MARKET,2124656273,PENN PLZ,4,40,14634
50013522,BREWKLYN GRIND COFFEE,3476281141,MYRTLE AVENUE,557,13,6503
50062609,BLAZE PIZZA,7186673700,HYLAN BOULEVARD,2590,62,225
50033493,BUHRE TOP TORTILLAS,7183198383,BUHRE AVENUE,3038,79,21707
40738920,GEORGE KEELEY,2128730251,AMSTERDAM AVENUE,485,2,19463
50061305,GLORIA,2129560709,WEST   53 STREET,401,71,17927
50079582,OBA GRILL,7185440915,AUSTIN ST,7035,81,9760
50044622,Daily Burger,2124656273,PENN PLZ,4,37,14634
50067394,BURGERS AND GRILL,2125438017,AMSTERDAM AVENUE,2543,48,21856
50044270,I CHOPSTICKS,7183211221,HORACE HARDING EXPY,18520,4,12555
50076141,UNCLE LOUIE G'S ITALIAN ICE,7182279888,GIFFORDS LANE,30,41,164
50102677,PAPPARICH,2132846724,86 STREET,2012,58,1065
50083662,ONLY RARE NYC,3479074724,MERRICK BLVD,22913,41,4791
41407362,CAFE HIMALAYA,2123580160,EAST    1 STREET,78,4,10189
41294647,PIO PIO,2124810034,EAST   34 STREET,210,61,13549
50040515,PITANGA,7184561048,STARR STREET,207,13,7505
41667113,SWEET EXPRESSIONS,7186130188,KINGSTON AVENUE,310,41,4192
41401794,CITI FIELD NEW YORK METS HOME CLUBHOUSE,7185958100,ROOSEVELT AVENUE,12301,2,15391
41549526,JENNY'S ROTI SHOP,3472818558,CASTLE HILL AVENUE,1262,16,21157
50087732,LANGKAWI,7186330808,8 AVENUE,5323,4,2791
50037154,MG 54 CATERING HALL,9178254220,UNIVERSITY AVENUE,1542,2,21616
50005026,MCDONALD'S,7189649600,ATLANTIC AVENUE,3143,2,5110
50094890,CHICK-FIL-A,2124107500,3 AVENUE,1536,2,19112
50000152,MACCHIATO ESPRESSO BAR,2125575707,FIFTH AVENUE,565,13,15662
50099733,HYATT PLACE MIDTOWN,2122399100,WEST   36 STREET,52,2,14618
50074695,LA MERCERIE,2128529097,HOWARD STREET,53,33,9706
50090405,TROPICAL PARADISE BALLROOM,7182513500,UTICA AVE,1363-1377,16,2784
50074689,Keki Modern Cakes,6464201581,5 AVENUE,315,7,13854
50105363,"",9174163773,WHITE PLAINS ROAD,2200,58,22148
50096587,WE BAGEL,7182551992,11TH ST,4711,7,13403
40423510,ALIOTTA BAKE SHOP,7182524888,AVENUE N,4522,7,1631
41647578,THE PAPER BOX,7183833815,MEADOW STREET,17,2,8152
50100946,BLIMPIE,7185825440,WESTCHESTER AVENUE,2200,68,21188
50086646,VIDA FIT,7189130460,NORTHERN BLVD,9910,49,15955
50087110,PAPA JOHN'S PIZZA,5165743314,METROPOLITAN AVE,5542,62,8439
50004057,UNITED MINERS SOCCER CLUB,7187865833,45 STREET,34-01,28,15379
40392766,BERGEN BEACH CAFE,7182411891,AVENUE U,7112,2,1702
41576082,M & K SPANISH RESTAURANT II,7185244651,RICHMOND TERRACE,56,51,3112
50097330,PORCELAIN,6466417015,WOODWARD AVENUE,880,2,7215
50078941,MEMORIA,9176891584,2 AVENUE,1004,46,15878
50072560,PANORAMA STEAKHOUSE,7189960575,86 STREET,2402,46,890
50086808,HOLY SCHNITZEL,2123624659,AMSTERDAM AVENUE,654,48,19665
50105237,BLACK SEED BAGELS,3125437260,SUYDAM STREET,379,58,7479
41569380,TAQUERIA GUADALUPE,2128286520,LEXINGTON AVENUE,1743,53,19748
50046140,CAPTAIN DAN'S GOOD TIME TAVERN,9179519545,GREENE AVENUE,497,2,5977
41650945,LE PAIN QUOTIDIEN,2129222976,EAST   44 STREET,16,7,15334
40393044,SCALINATELLA RESTAURANT,2122078280,EAST   61 STREET,201,46,17287
50103074,NIGHTSHADE,7183892593,MEEKER AVENUE,451,58,9569
50105186,BOBA FIX,6122055112,MOTT STREET,250,58,10218
50000616,NEW BROADWAY PIZZERIA AND COFFEE,2129276250,BROADWAY,4312,2,21874
40838446,STARBUCKS,2124720653,2 AVENUE,1449,13,18522
50104599,CRISPIN'S,7812671768,10 AVENUE,764,58,17988
50088644,EL JEFE CANTINA SPORTS BAR,6464550155,DYCKMAN STREET,186,53,22357
41722121,EAST BUFFET & RESTAURANT,7183536333,MAIN STREET,42-07,19,15450
50099580,MOCHII,9175757454,EAST    7 STREET,116,41,10644
50086397,PABADE BAKERY & CAFE,6469826772,EAST  110 STREET,135,13,19778
50099152,SECRET GARDEN,6462581903,LEWIS AVENUE,347,58,5565
50077393,JOEY 'S CORNER,9177099502,COOPER AVE,7925,2,7882
50100019,TWO TABLESPOONS,9174465688,WEST   42 STREET,42,82,15276
50075319,TBAAR,9298881636,QUEENS BOULEVARD,90-15,49,11876
50077361,BODAI KOSHER VEGETARIAN RESTAURANT,9293243582,10 AVENUE,5015,48,2740
50017442,TRUVA CAFE & GRILL,7189326400,31 STREET,22-41,52,18823
50093185,Dumpling House,7184410054,JAMAICA AVE,9512,19,6530
50101584,HY SUSHI,6467124919,NORTHERN BOULEVARD,150-51,58,17840
50101276,BAGEL ON THE BLVD,7186677800,HYLAN BOULEVARD,1728,6,565
40402418,NEW YORK JR. LEAGUE,2122886220,EAST   80 STREET,130,13,18883
50052466,MENCHIE'S FROZEN YOGURT,3474269293,COOPER AVE,8000,41,7993
50075322,MASALA KING,7189284611,EAST   34 STREET,64,42,13972
50091938,LENA,6464951242,WEST   30 STREET,501,76,14912
50087123,POPEYES,7186531100,WHITE PLAINS ROAD,4399,17,22991
50078191,MCDONALD'S,7187692433,NOSTRAND AVENUE,3540,37,811
50076892,LA SELVA BAR & RESTAURANT,7186979092,80TH ST,9402,51,5638
50013681,THE HOUSE IN GRAMERCY PARK,2123532121,EAST   17 STREET,121,2,12108
41261148,EL VALLE RESTAURANT,7185855858,MELROSE AVENUE,640,51,20571
50086817,FAMOUS NEW YORK PIZZA,7189839764,JERSEY STREET,430,62,2691
50083763,Platinum Dolls Gentlemen's Club & Spots Bar,9547096284,7 AVENUE,725,58,16597
41392231,IVANA PIZZA,7183654322,ARTHUR AVENUE,2373,62,22054
50054584,BURGER KING,3477089039,SOUTHERN BOULEVARD,977,2,20702
41578284,BON APPETIT RESTAURANT,6467375512,JAMAICA AVENUE,21145,23,8888
41641108,LITTLE CAESARS,3474549670,SUTPHIN BLVD,11410,62,5750
50035551,DRINK,3477893833,FRANKLIN AVENUE,768,2,4441
50001773,DE LA GINA RESTAURANT,3472700890,WEST  169 STREET,155,51,21411
50086866,DONUT WORLD,9174772777,HOLDEN BOULEVARD,11A,27,1074
50017460,THE BLACK WHALE,7188853657,CITY ISLAND AVENUE,279,2,21657
50008104,JASPER'S TAPHOUSE & KITCHEN,2129751000,9 AVENUE,761,2,17648
50089788,BLACK SEED BAGELS,6467871344,COURT STREET,123,6,6132
50091373,BY NAME CAFE,6469985307,BOWERY,324,21,10469
50077803,AVOCADERIA,4157028806,11TH AVE,263,69,14776
50012320,FRANKLIN SQUARE CAFE @ HARPER COLLINS,2122076962,BROADWAY,195,2,8137
50083217,POPEYES,7182271100,RICHMOND AVENUE,2655,17,464
41662171,BING DELI GROCERY,6463014726,GRAVESEND NECK ROAD,1415,7,751
50105572,"",9178581168,37TH RD,7406,58,13902
41477654,THE HORSEBOX,6463701791,AVENUE A,218,2,11334
41704644,MARQUEE,6464730202,10 AVENUE,289,2,14479
41452504,NIGHT°,7185678878,7 AVENUE,6011,11,2612
50034176,PRET A MANGER,6467280505,PENN PLZ,1,69,14719
50001494,"DUNKIN', BASKIN ROBBINS",6468611917,WEST   42 STREET,323,27,16038
50006537,ABSOLUTE COFFEE,8484670916,ATLANTIC AVENUE,327,13,5952
41450634,YUNG HSIN RESTAURANT,7184095984,BEACH AVENUE,147577,19,21136
50086534,MOO Thai Food,9173964163,BROADWAY,8120,80,13101
50056763,TACOS MOLLY,6468061848,CENTRAL AVENUE,157,53,6842
41075909,NEW GOLDEN CHOPSTICK CHINESE RESTAURANT,7184414838,LEFFERTS BOULEVARD,87-20,19,6882
41444679,FOO HING KITCHEN,7189938680,EAST  138 STREET,522,19,20191
50081964,C Lounge Restaurant & Hookah Bar,9176393396,AVENUE C,14,51,9891
50016824,COLUMBIA UNIVERSITY MEDICAL CENTER BOOKSTORE CAFE,2123056800,WEST  168 STREET,711,13,21481
50038113,NATHAN'S FAMOUS,7186711234,BAYCHESTER AVENUE,200,39,22430
50044896,LIANG'S GARDEN,7189936541,CYPRESS AVENUE,320,19,20204
50059655,MCDONALD'S,7187788016,FULTON STREET,1531,2,5146
41172924,FORT HAMILTON DINER,7182385151,FOURTH AVENUE,9502,2,1512
50080155,THE LITTLE TACO HOUSE,6467191600,WEST    4 STREET,246,53,11982
50099332,RAICES COLOMBIANAS,7187797595,37TH AVE,8602,76,14537
50078713,DOMINO'S PIZZA,2124965900,COLUMBUS AVENUE,592,62,19565
40402709,METROPOLITAN MUSEUM EMPLOYEE CAFETERIA,2126502907,5 AVENUE,1000,2,19093
41655272,PAPI'S PIZZERIA,6466926840,ST NICHOLAS AVENUE,1422,62,21783
50064521,GONG CHA,9179091207,LAWRENCE STREET,156,49,6260
50035104,PENG SHUN RESTAURANT,9173880989,8TH AVE,6301,19,2352
50081785,SOBOL,7188467000,DITMARS BLVD,3504,49,18767
50078746,PETRIE COURT CAFE  (MET MUSEUM),2126325006,5 AVENUE,1000,13,19093
50041363,BAGUETTE EXPRESS,7188727222,EAST   14 STREET,1013,52,1864
41564948,RADIO CITY MUSIC HALL,2124857485,AVENUE OF THE AMERICAS,1260,2,16592
50086965,GINO'S PIZZERIA,3474482316,61ST ST,3963,63,13525
50094589,BLUE DOG KITCHEN,2123022037,WEST   43 STREET,37,2,15394
50100968,FARMER'S FRIDGE - RIVERSIDE,3122290099,RIVERSIDE DRIVE,150,2,19648
41073979,CLOCK WORK,2126774545,ESSEX STREET,21,2,8873
50080884,DUNKIN',6467070393,2 AVENUE,1433,27,18470
50044131,EL SALVADOR RESTAURANT,7186280006,MYRTLE AVENUE,1544,76,6870
50018399,SWEET  GENERATION,6469645777,1 AVENUE,130,7,10864
50010975,PATISSERIE VANESSA,9176215233,PARK AVENUE,1590,7,19894
41130782,DEJA VU LOUNGE & BAR,6462563483,LINDEN BOULEVARD,180-25,2,6307
50044340,WENDY'S,7185240080,SOUTH STREET,4,2,7093
50090701,GAI CHICKEN & RICE,7032204458,EAST   45 STREET,158,4,15080
50047795,KNOCKDOWN CENTER,3479155615,FLUSHING AVE,5219,2,8715
50054297,MR. POLLO # 2,7183574444,150TH ST,1227,76,19621
50087508,MATTO ESPRESSO,6462087786,WEST   46 STREET,8,26,15763
50099350,"",9177679092,WEST   46 STREET,336,58,16665
50104708,TASTE OF CHINA,9175018886,4 AVENUE,6815,58,2473
50071896,DOS TOROS TAQUERIA,6464928978,8 AVENUE,555,53,15341
50096389,MORENA RESTAURANT,3472697455,EAST  163 STREET,935,76,20666
50012618,PARK HYATT NEW YORK,6467741234,WEST   57 STREET,153,2,17857
50082129,AVANT GARDENER,3479873146,GARDNER AVENUE,111,2,8179
50017072,BAGEL TIME,7187460686,14 AVENUE,150-51A,26,19597
50057426,DENNY'S,7184461312,NORTHERN BLVD,8710,2,15706
41710527,JUST SALAD,2122441111,WEST   49 STREET,321,67,17105
50104936,"",6313393995,HOOPER STREET,319,58,7872
50001837,THE PENINSULA NEW YORK/ CLEMENT/ THE GOTHAM LOUNGE/ SALON DE NING,2129562888,FIFTH AVENUE,700,2,17046
50062750,OVENLY,3476300527,FLATBUSH AVENUE,210,13,5325
50037961,JAM'S,2127032007,AVENUE OF THE AMERICAS,1414,2,17760
50044397,PFIZER BROADWAY CAFE,2127332323,EAST   42 STREET,219,2,14555
50085055,NAI TAPAS,2126771030,2 AVENUE,85,76,10703
50047343,FRANKEL'S DELICATESSEN,9177108621,MANHATTAN AVENUE,631,2,10273
40722659,STARBUCKS,2129494122,EAST   42 STREET,150,13,14733
50083399,SUYO GASTROFUSION,7185377896,PLAZA DRIVE,1401,76,21424
50086409,JOE'S STEAM RICE ROLL,3473796961,CANAL STREET,261,19,9437
50086412,DAYTIME,6316781914,WINDSOR PLACE,199,13,3723
40581382,STARBUCKS,2124961551,48 west 48 street,N/A,13,23056
50089807,SUSHI OF GARI/UPPER EAST SIDE,6465733129,EAST   78 STREET,402,4,18549
41336560,TEACHERS COLLEGE/ GRACE DODGE CAFE,2126783168,WEST  120 STREET,525,2,20277
50037340,HAYASHI JAPANESE CUISINE,7183683667,OCEAN AVENUE,2901,47,655
50083109,THERE,9173882814,ORCHARD STREET,154,2,9829
50101180,DARTCOR FOOD SERVICES (BTIG),2128298103,EAST   55 STREET,65,2,16803
50102811,DA TOSCANO,3476239337,MINETTA LANE,24,58,11407
50085008,NEW YORK SWEETS,2122279338,WEST   38 STREET,21,7,14754
50067135,YOI SUSHI,7188868122,39TH AVE,13322,47,16371
50084143,ENJOY KITCHEN & BAR,6463989321,WEST  207 STREET,582,76,22464
50093254,EMPIRE FOOD AND BEVERAGE LLC,7187209265,RICHMOND TERRACE,75,58,3138
50012723,STARBUCKS,2122061092,BLEECKER STREET,239,13,11442
40376029,MOMS LUNCHEONETTE,7187389553,103 AVENUE,101-02,2,5541
50069883,DON ANGIE,2128898884,GREENWICH AVENUE,103,2,12312
41605870,CAKOR RESTAURANT,7187332300,EAST  186 STREET,632,28,21984
41349247,CRUNCH PIT STOP,2123554787,2 AVENUE,1109,49,16660
50059268,CAKE BOI,7185130595,THROOP AVENUE,627,7,5219
41576416,JUKAI,2125889788,EAST   53 STREET,237,47,15973
50033276,ILILI BOX,9173380925,8 AVENUE,700,52,16273
50089379,JICAMA,9175439004,LEXINGTON AVENUE,570,53,15901
50057892,XHale,7184844746,AUSTIN ST,7011,58,9837
41597054,SUSHI YASAKA,2124968460,WEST   72 STREET,251,47,19134
50098576,1 DOZEN,6466176570,7 AVENUE,493,7,3853
50046005,PORCHLIGHT,2129816188,11TH AVE,271,2,14823
50076495,SANTA SALSA,3473652710,STARR STREET,234,51,7561
50103340,CRAB DU JOUR,6465088121,ATLANTIC AVE,9210,58,5924
50072548,VEX EL CAFE,3476811348,WYCKOFF AVENUE,104,13,7415
50098755,GOLDEN BAY PARKWAY RESTAURANT,7182329888,BAY PARKWAY,6712,19,1348
41379274,DADDY'S CAFE,7189985940,MCDONALD AVENUE,1939,2,1124
